Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,,,,,,,0.258250,-0.104038,-0.051777,-105.625374,-450.567352,1352.808716,-0.074256,0.149096,0.206130,113.100952,-436.432495,1362.840576,0.919353,-0.647744,1.913760,240.650879,-203.031265,1530.320801
2,0,,,,,,,0.257897,-0.105341,-0.044897,-106.163773,-451.429138,1352.650146,-0.099951,0.162513,0.209707,112.234924,-435.889282,1363.261719,0.911374,-0.632163,1.913278,240.252518,-194.329132,1532.185181
3,0,,,,,,,0.259572,-0.106034,-0.028155,-106.696640,-452.372070,1352.460815,-0.102624,0.157965,0.223722,111.495651,-435.062561,1363.567139,0.896282,-0.610218,1.925425,239.841507,-185.028976,1533.703247
4,0,,,,,,,0.230542,-0.104050,-0.065822,-106.143913,-453.853699,1351.264404,-0.104717,0.157211,0.228362,110.831879,-434.356689,1363.924316,0.887204,-0.598739,1.918478,239.658768,-175.341568,1535.501831
5,0,,,,,,,0.234252,-0.105993,-0.050986,-106.689461,-454.882996,1351.057983,-0.104638,0.157025,0.232879,110.116203,-433.728912,1364.232910,0.878964,-0.577803,1.917129,239.329010,-165.050690,1536.981567
6,0,,,,,,,0.237389,-0.105615,-0.047552,-107.254898,-455.914459,1350.869751,-0.105637,0.153450,0.243541,109.331055,-433.069275,1364.518188,0.860067,-0.566855,1.914716,239.270798,-154.430161,1538.653320
7,0,-0.135899,0.061385,-0.171795,6.806792,-397.815674,1150.283936,0.249401,-0.119019,-0.015209,-107.486473,-457.119202,1350.374268,-0.114285,0.166996,0.242421,108.352341,-432.857117,1364.302979,0.847630,-0.539782,1.917640,239.067276,-143.354523,1539.842163
8,0,-0.071540,-0.012046,0.075922,6.465519,-399.641479,1149.538696,0.251073,-0.120711,-0.004457,-108.030960,-458.180023,1350.211060,-0.111571,0.154801,0.255143,107.646446,-431.891998,1364.619019,0.841194,-0.523000,1.892412,238.929626,-131.962128,1540.917358
9,0,-0.075159,-0.015482,0.086846,6.154475,-399.698242,1149.585327,0.251888,-0.122519,0.004616,-108.621956,-459.341492,1350.050171,-0.118204,0.158273,0.254637,106.856689,-430.954071,1365.237549,0.802088,-0.493023,1.935966,238.965225,-120.350113,1541.813965
